"年","リーグ","シーズン","球団id","名前","選手id","投","試合","完投","完了","当初","補回","無点","勝利","無四球","先発","リリーフ","勝利","敗北","引分","セーブ","ＳＰ","ホールド","ＨＰ","勝率","打者","打数","投球回","安打","本塁打","犠打","犠飛","四球計","故意","四球","死球","三振","暴投","ボーク","失点","自責点","防御率","妨害出塁","アウト"
"1937","1L","秋","07","中山　正嘉","15256","R","19","7","4","6","0","1","0","13","6","7","9","0","NA","NA","NA","NA","0.438","519","424","113.00","95","5","8","0","84","0","3","62","3","0","64","52","4.14","","339"
"1937","1L","秋","06","浅岡　三郎","16136","R","20","6","6","5","0","1","0","11","9","3","8","0","NA","NA","NA","NA","0.273","462","393","105.67","91","5","7","0","60","0","2","33","1","0","58","43","3.65","","317"
"1937","1L","秋","02","若林　忠志","281","R","19","6","6","7","1","2","1","13","6","9","4","1","NA","NA","NA","NA","0.692","434","402","104.67","95","2","7","0","25","0","0","35","0","0","42","29","2.49","","314"
"1937","1L","秋","02","御園生　崇男","326","R","15","5","1","9","1","0","0","14","1","11","0","0","NA","NA","NA","NA","1.000","427","385","101.00","88","2","7","0","31","0","4","37","0","0","32","26","2.32","","303"
"1937","1L","秋","04","中田　武夫","330","R","15","9","2","2","1","1","0","11","4","3","9","0","NA","NA","NA","NA","0.250","441","379","99.00","86","2","9","0","44","0","9","36","0","3","58","34","3.09","","297"
"1937","1L","秋","04","丸尾　千年次","16215","R","15","6","1","7","0","0","0","13","2","3","7","0","NA","NA","NA","NA","0.300","417","346","96.67","72","5","10","0","56","0","5","46","1","0","50","39","3.62","","290"
"1937","1L","秋","07","古谷　倉之助","444","R","20","5","9","5","0","0","0","10","10","7","4","1","NA","NA","NA","NA","0.636","433","362","95.33","75","3","3","0","65","0","2","47","4","0","52","33","3.09","","286"
"1937","1L","秋","03","松尾　幸造","628","L","14","6","1","4","0","2","0","10","4","3","6","0","NA","NA","NA","NA","0.333","348","283","81.00","63","1","1","0","61","0","3","43","1","1","40","32","3.56","","243"
"1937","1L","秋","04","笠松　実","328","R","20","0","11","7","0","0","0","7","13","3","7","0","NA","NA","NA","NA","0.300","335","272","69.67","79","1","7","0","52","0","4","43","3","0","50","42","5.40","","209"
"1937","1L","秋","03","田中　実","16203","R","15","0","11","0","0","0","0","0","15","2","1","0","NA","NA","NA","NA","0.667","273","232","61.33","64","6","4","0","36","0","1","11","0","0","36","27","3.92","","184"
