"1938","1L","2","青木　正一","16204"
"1938","1L","2","西村　幸生","16096"
"1938","1L","2","若林　忠志","281"
"1938","1L","2","木下　勇","15229"
"1938","1L","3","木下　博喜","16072"
"1938","1L","3","森井　茂","532"
"1938","1L","3","伊藤　国雄","16226"
"1938","1L","3","繁里　栄","16049"
"1938","1L","3","田中　実","16203"
"1938","1L","3","松尾　幸造","628"
"1938","1L","3","倉本　信護","16125"
"1938","1L","3","鈴木　秀雄","651"
"1938","1L","3","石丸　藤吉","15275"
"1938","1L","3","大沢　清","15096"
"1938","1L","3","西沢　道夫","167"
"1938","1L","3","三浦　敏一","16174"
"1938","1L","3","村瀬　一三","16238"
"1938","1L","3","小島　茂男","16013"
"1938","1L","3","服部　一男","16227"
"1938","1L","3","桝　嘉一","16079"
"1938","1L","3","石田　政良","653"
"1938","1L","3","白木　一二","16163"
"1938","1L","3","芳賀　直一","16124"
"1938","1L","3","戒能　朶一","15990"
"1938","1L","3","楠本　政夫","16362"
"1938","1L","3","小林　善一郎","16359"
"1938","1L","5","近藤　久","16234"
"1938","1L","5","原　一朗","16223"
"1938","1L","5","日野　弘美","16047"
"1938","1L","5","藤浪　光雄","16098"
"1938","1L","5","室井　豊","16010"
"1938","1L","5","菊矢　吉男","659"
"1938","1L","5","桜井　七之助","16236"
"1938","1L","5","柳沢　騰市","16082"
"1938","1L","5","中野　隆雄","16129"
"1938","1L","5","大友　一明","590"
"1938","1L","5","鬼頭　数雄","16198"
"1938","1L","5","坪内　道則","248"
"1938","1L","5","水谷　則一","546"
"1938","1L","5","山本　尚敏","577"
"1938","1L","5","煤孫　伝","16102"
"1938","1L","5","近藤　久","16234"
"1938","1L","5","福士　勇","16248"
"1938","1L","5","原　一朗","16223"
"1938","1L","5","室井　豊","16010"
"1938","1L","5","菊矢　吉男","659"
"1938","1L","5","桜井　七之助","16236"
"1938","1L","5","柳沢　騰市","16082"
"1938","1L","5","中野　隆雄","16129"
"1938","1L","5","中村　三郎","16111"
"1938","1L","5","酒沢　政夫","15021"
"1938","1L","5","玉腰　年男","16213"
"1938","1L","5","中谷　順次","160"
"1938","1L","5","大友　一明","590"
"1938","1L","5","鬼頭　数雄","16198"
"1938","1L","5","坪内　道則","248"
"1938","1L","5","水谷　則一","546"
"1938","1L","5","山本　尚敏","577"
"1938","1L","6","北浦　三男","16141"
"1938","1L","6","三瀬　三則","16006"
"1938","1L","6","今岡　謙次郎","16220"
"1938","1L","6","遠藤　忠二郎","16208"
"1938","1L","6","金子　裕","16145"
"1938","1L","6","苅田　久徳","88"
"1938","1L","6","佐藤　武夫","16182"
"1938","1L","6","横沢　七郎","612"
"1938","1L","6","綿貫　惣司","16152"
"1938","1L","6","磯野　政次","15981"
"1938","1L","6","青木　幸造","16093"
"1938","1L","6","浅岡　三郎","323"
"1938","1L","6","家村　相太郎","668"
"1938","1L","6","尾茂田　叶","16087"
"1938","1L","6","森口　次郎","16071"
"1938","1L","6","伊藤　次郎","16322"
"1938","1L","6","村沢　秀雄","16340"
"1938","1L","6","塩田　猪年男","15984"
"1938","1L","7","古谷　倉之助","444"
"1938","1L","7","塩田　猪年男","15984"
"1938","1L","7","鈴木　鶴雄","16150"
"1938","1L","7","中山　正嘉","15256"
"1938","1L","7","常川　助三郎","16239"
"1938","1L","7","岡田　源三郎","16064"
"1938","1L","7","松元　三彦","16158"
"1938","1L","7","江口　行男","16151"
"1938","1L","7","五味　芳夫","600"
"1938","1L","7","瀬井　清","16168"
"1938","1L","7","浅井　太郎","16139"
"1938","1L","7","岡野　八郎","16186"
"1938","1L","7","浜崎　博","16052"
"1938","1L","7","小林　茂太","16169"
"1938","1L","7","佐々木　常助","16157"
"1938","1L","7","武笠　茂男","16053"
"1938","1L","7","磯部　健雄","15980"
"1938","1L","7","長島　進","15264"
"1938","1L","7","永井　正尚","15982"
"1938","1L","7","高久保　豊三","15999"
"1938","1L","9","政野　岩夫","16266"
